Web Views.

USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                        
u10_a84       4460   765 5226132  39340 0                   0 S com.google.android.ext.services
root          4665     2       0      0 0                   0 I [intr_syncd]
system        4880   765 5351644  82792 0                   0 S com.samsung.android.biometrics.app.setting
u0_a349       4923   765 5313096  36796 0                   0 S com.google.android.as
system        5189   765 5326616  32712 0                   0 S com.sec.android.diagmonagent
system        5238   765 5908704  29032 0                   0 S com.sec.android.sdhms
root          5323     2       0      0 0                   0 I [kworker/7:0]
system        5332   765 5223300  32852 0                   0 S com.qualcomm.qti.services.secureui:sui_service
system        5539   765 5333852  38992 0                   0 S com.samsung.android.mcfserver
shell         5784  1432   95620   3508 unix_stream_read_generic 0 S abb
u0_a173       5876   765 6874388  48548 0                   0 S com.samsung.android.app.spage
u0_a254       5932   765 7011380  53004 0                   0 S com.samsung.android.honeyboard
u0_i9240      6024  2181 1881856  23912 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a69        6502   765 5665804  53328 0                   0 S android.process.media
u0_a308       7161   765 6245400  65540 0                   0 S com.whatsapp
u10_a349      7629   765 5269704  25028 0                   0 S com.google.android.as
vendor_cmhservice 7753 765 6181304 39972 0                  0 S com.samsung.cmh:CMH
root          8145     2       0      0 0                   0 S [irq/434-arm-smm]
root          8146     2       0      0 0                   0 S [irq/435-arm-smm]
u10_a62       8435   765 5973600  49800 0                   0 S android.process.acore
u10_radio     9424   765 5208328  45396 0                   0 S com.android.phone
u0_a223       9439   765 5121676  44576 0                   0 S com.qualcomm.embms:remote
system        9467   765 5198228  50228 0                   0 S android:drmService
system        9525   765 5362892  50652 0                   0 S com.samsung.android.fmm
u0_a116       9639   765 5390996  54180 0                   0 S com.sec.spp.push:remoteRuna
u0_a230       9800   765 10172604 42452 0                   0 S com.google.android.youtube
u0_a208      10761   765 5287908  59764 0                   0 S com.sec.unifiedwfc
u0_a65       10809   765 6540240  84336 0                   0 S com.samsung.android.app.cocktailbarservice
u0_a181      10959   765 5326780  48224 0                   0 S com.google.android.tts
u0_i9320     12786  2181 1403732  25384 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
root         12833   766 1745164   1996 0                   0 S usap32
system       14131   765 5465536  19816 0                   0 S com.samsung.android.server.wifi.mobilewips.client
u0_a238      14319   765 5173968  45004 0                   0 S com.qualcomm.telephony
root         14779     2       0      0 0                   0 I [kworker/u16:5]
u0_a121      15637   765 5651680  52280 0                   0 S com.sec.android.app.camera
u0_a126      15705   765 5850644  47876 0                   0 S com.sec.android.gallery3d
root         16068     2       0      0 0                   0 I [kworker/u16:1]
root         16180     2       0      0 0                   0 I [kworker/u16:17]
u0_a218      17439   766 1637976  57712 0                   0 S com.android.chrome
root         17532     2       0      0 0                   0 I [kworker/5:1]
root         17599     2       0      0 0                   0 I [kworker/3:2]
root         17607     2       0      0 0                   0 I [kworker/u16:2]
vendor_bcmgr 17749   765 5431864  30816 0                   0 S com.samsung.android.beaconmanager
u10_a223     17998   765 5104224  45248 0                   0 S com.qualcomm.embms:remote
u10_a238     18110   765 5173952  43824 0                   0 S com.qualcomm.telephony
root         18698     2       0      0 0                   0 I [kworker/u17:0]
root         18715     2       0      0 0                   0 I [kworker/4:0]
root         19145     2       0      0 0                   0 I [kworker/7:0H]
u0_a92       19235   765 7036336  70008 0                   0 S com.google.android.gms
u0_a92       19248   765 6340796  78672 0                   0 S com.google.android.gms.persistent
